3,4,9,218,Unsatisfiable,1,230
4,4,9,218,Satisfiable,1,11,1,0,0,0
5,4,9,218,Satisfiable,1,89,0,0,1,1
6,4,9,218,Satisfiable,1,88,1,1,0,1
7,4,9,218,Satisfiable,1,5,0,0,0,0
8,4,9,218,Unsatisfiable,1,169
9,4,9,218,Unsatisfiable,1,212
10,4,9,218,Unsatisfiable,1,174
11,4,9,218,Satisfiable,1,7,0,0,0,0
12,4,9,218,Satisfiable,1,18,1,0,0,0
# Satisfied = 1. # Unsatisfied = 0
Max Sat Time = 18 μs. Max Unsat Time = 0 μs
Ave Sat Time = 1.8 μs. Ave UnSat Time = 0.0 μs
13,8,18,236,Unsatisfiable,1,3329
14,8,18,236,Satisfiable,1,1534,0,1,0,0,1,1,1,1
15,8,18,236,Unsatisfiable,1,3749
16,8,18,236,Unsatisfiable,1,3076
17,8,18,236,Satisfiable,1,367,1,0,0,0,0,0,1,0
18,8,18,236,Unsatisfiable,1,3113
19,8,18,236,Satisfiable,1,618,0,1,1,0,0,1,1,0
20,8,18,236,Unsatisfiable,1,25279
21,8,18,236,Unsatisfiable,1,3190
22,8,18,236,Satisfiable,1,621,1,1,1,0,1,0,1,0
# Satisfied = 1. # Unsatisfied = 0
Max Sat Time = 621 μs. Max Unsat Time = 0 μs
Ave Sat Time = 62.1 μs. Ave UnSat Time = 0.0 μs
23,12,20,240,Unsatisfiable,1,55591
24,12,20,240,Unsatisfiable,1,103706
25,12,20,240,Satisfiable,1,544,1,0,1,1,0,0,1,0,0,0,0,0
26,12,20,240,Unsatisfiable,1,131130
27,12,20,240,Unsatisfiable,1,110634
28,12,20,240,Satisfiable,1,29623,1,0,1,0,0,0,0,0,0,0,1,0
29,12,20,240,Satisfiable,1,31825,0,0,1,1,1,0,1,1,0,1,0,0
30,12,20,240,Satisfiable,1,58741,0,0,1,1,0,0,1,1,1,1,1,0
31,12,20,240,Satisfiable,1,28198,1,0,0,0,1,0,0,1,0,0,0,1
32,12,20,240,Satisfiable,1,8466,0,0,1,0,1,0,0,0,1,0,0,0
# Satisfied = 1. # Unsatisfied = 0
Max Sat Time = 8466 μs. Max Unsat Time = 0 μs
Ave Sat Time = 846.6 μs. Ave UnSat Time = 0.0 μs
33,16,30,260,Satisfiable,1,776705,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1
34,16,30,260,Satisfiable,1,612700,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1
35,16,30,260,Unsatisfiable,1,1172002
36,16,30,260,Satisfiable,1,960499,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1
37,16,30,260,Unsatisfiable,1,2079790
38,16,30,260,Unsatisfiable,1,1578575
39,16,30,260,Satisfiable,1,137876,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
40,16,30,260,Unsatisfiable,1,892194
41,16,30,260,Unsatisfiable,1,514292
42,16,30,260,Unsatisfiable,1,508085
# Satisfied = 0. # Unsatisfied = 1
Max Sat Time = 0 μs. Max Unsat Time = 508085 μs
Ave Sat Time = 0.0 μs. Ave UnSat Time = 50808.5 μs
43,18,32,264,Unsatisfiable,1,1721156
44,18,32,264,Unsatisfiable,1,1586438
45,18,32,264,Unsatisfiable,1,1634484
46,18,32,264,Satisfiable,1,153906,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
47,18,32,264,Satisfiable,1,452164,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
48,18,32,264,Satisfiable,1,150680,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,18,32,264,Unsatisfiable,1,1927316
50,18,32,264,Satisfiable,1,5588,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
51,18,32,264,Unsatisfiable,1,1778455
52,18,32,264,Unsatisfiable,1,3042615
# Satisfied = 0. # Unsatisfied = 1
Max Sat Time = 0 μs. Max Unsat Time = 3042615 μs
Ave Sat Time = 0.0 μs. Ave UnSat Time = 304261.5 μs
